CS_TargetRate;E_AssumedEC;M_ID;RT_CLen_P;RT_CLenstd_P;RT_CSet_P;RT_CSetstd_P;RT_Reg_P;RT_Regstd_P;RT_TDown_P;RT_TDownstd_P;SC_FailedCall_P;SC_FailureRate_P;SC_IncomingCall_P;SC_OutgoingCall_P;SC_SuccessfulCall_P;SC_SuccessRate_P;SC_TotalCallCreated;SF_FailedCallRejected_P;SF_FailedTimeoutOnRecv_P;SF_FailedTimeoutOnSend_P;SF_FailedUnexpectedMessage_P;SF_RejectionRate_P;SW_CallRate_P;SW_CurrentCall;SW_Targetrate;TIMESTAMP;CPUCtxsw_Bono;CPUCtxsw_NodeSystem;CPUCtxsw_NodeClient;CPUCtxsw_Homer;CPUCtxsw_Homestead;CPUCtxsw_Sprout;CPUIntr_Bono;CPUIntr_NodeSystem;CPUIntr_NodeClient;CPUIntr_Homer;CPUIntr_Homestead;CPUIntr_Sprout;CPUload1_Bono;CPUload1_NodeSystem;CPUload1_NodeClient;CPUload1_Homer;CPUload1_Homestead;CPUload1_Sprout;CPUload15_Bono;CPUload15_NodeSystem;CPUload15_NodeClient;CPUload15_Homer;CPUload15_Homestead;CPUload15_Sprout;CPUload5_Bono;CPUload5_NodeSystem;CPUload5_NodeClient;CPUload5_Homer;CPUload5_Homestead;CPUload5_Sprout;CPUUtil_idle_Bono;CPUUtil_idle_NodeSystem;CPUUtil_idle_NodeClient;CPUUtil_idle_Homer;CPUUtil_idle_Homestead;CPUUtil_idle_Sprout;CPUUtil_intr_Bono;CPUUtil_intr_NodeSystem;CPUUtil_intr_NodeClient;CPUUtil_intr_Homer;CPUUtil_intr_Homestead;CPUUtil_intr_Sprout;CPUUtil_iowait_Bono;CPUUtil_iowait_NodeSystem;CPUUtil_iowait_NodeClient;CPUUtil_iowait_Homer;CPUUtil_iowait_Homestead;CPUUtil_iowait_Sprout;CPUUtil_nice_Bono;CPUUtil_nice_NodeSystem;CPUUtil_nice_NodeClient;CPUUtil_nice_Homer;CPUUtil_nice_Homestead;CPUUtil_nice_Sprout;CPUUtil_softirq_Bono;CPUUtil_softirq_NodeSystem;CPUUtil_softirq_NodeClient;CPUUtil_softirq_Homer;CPUUtil_softirq_Homestead;CPUUtil_softirq_Sprout;CPUUtil_system_Bono;CPUUtil_system_NodeSystem;CPUUtil_system_NodeClient;CPUUtil_system_Homer;CPUUtil_system_Homestead;CPUUtil_system_Sprout;CPUUtil_usage_Bono;CPUUtil_usage_NodeSystem;CPUUtil_usage_NodeClient;CPUUtil_usage_Homer;CPUUtil_usage_Homestead;CPUUtil_usage_Sprout;CPUUtil_user_Bono;CPUUtil_user_NodeSystem;CPUUtil_user_NodeClient;CPUUtil_user_Homer;CPUUtil_user_Homestead;CPUUtil_user_Sprout;DSKread_Bono;DSKread_NodeSystem;DSKread_NodeClient;DSKread_Homer;DSKread_Homestead;DSKread_Sprout;DSKwrite_Bono;DSKwrite_NodeSystem;DSKwrite_NodeClient;DSKwrite_Homer;DSKwrite_Homestead;DSKwrite_Sprout;MEMav_Bono;MEMav_NodeSystem;MEMav_NodeClient;MEMav_Homer;MEMav_Homestead;MEMav_Sprout;MEMfree_Bono;MEMfree_NodeSystem;MEMfree_NodeClient;MEMfree_Homer;MEMfree_Homestead;MEMfree_Sprout
43;29;2017;115663872;14806000;6651437;110000;446;404000;72260;61000;1;0;0;43;40;1;8410;0;1;0;0;0;43;5055;43;255;4543;28599;9038;12603;22127;8823;3363;33879;10023;5983;8874;3266;1;1;0;3;1;3;1;0;0;1;2;2;1;0;0;2;2;3;48;48;94;52;43;25;0;0;0;0;0;0;8;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;52;52;6;48;57;75;31;28;2;25;29;49;0;1;0;0;0;0;26;258;6;26;27;27;1696399360;25269829632;30809198592;239190016;356503552;1464434688;730300416;23434080256;28848922624;85204992;74481664;522919936
43;29;2017;113508193;17248000;6939256;377000;223;11000;70251;9000;0;0;0;43;33;1;8453;0;0;0;0;0;43;5055;43;256;3905;29723;9666;11555;24708;9396;3228;36259;11236;6115;9534;3556;1;1;0;3;1;3;1;0;0;1;2;2;1;0;0;1;2;3;48;48;93;52;42;25;0;0;0;0;0;0;9;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;52;52;7;48;58;75;31;28;2;25;29;50;0;1;0;0;0;0;26;258;6;26;27;27;1696436224;25272885248;30846128128;239230976;369725440;1464315904;730083328;23434907648;28884049920;85172224;86220800;524623872
43;29;2017;113447843;13081000;6695674;427000;295;142000;103072;41000;0;0;0;43;23;1;8496;0;0;0;0;0;43;5073;43;257;5975;35497;9037;13120;25184;9557;3616;50732;13572;6361;9621;3238;1;1;0;3;1;4;1;0;0;1;2;2;1;0;0;1;2;3;48;48;93;52;43;25;0;0;0;0;0;0;9;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;52;52;7;48;57;75;31;28;2;25;29;50;0;1;0;0;0;0;26;258;6;26;27;27;1696186368;25273499648;30846763008;239362048;369639424;1463857152;730034176;23435522048;28885237760;85073920;87437312;524271616
43;29;2017;115884575;15910000;6276361;81000;267;146000;112084;62000;0;0;0;43;37;1;8539;0;0;0;0;0;43;5095;43;258;6063;38048;9365;13157;25538;9556;3713;35500;11491;6253;9504;3705;1;1;0;3;1;4;1;0;0;1;2;2;1;0;0;1;2;3;47;47;93;52;42;24;0;0;0;0;0;0;9;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;53;53;7;48;58;76;32;29;2;25;29;50;0;1;0;0;0;0;27;259;6;26;27;27;1692250112;25271300096;30846578688;239325184;372080640;1463873536;723623936;23433666560;28885688320;85204992;88481792;523874304
43;29;2017;117499645;17430000;6637677;62000;365;107000;201920;15000;0;0;0;43;39;1;8582;0;0;0;0;0;43;5088;43;259;6110;31470;8348;12033;23630;7388;3345;40036;11592;5207;8176;3110;1;1;0;3;1;4;1;0;0;1;2;2;1;0;0;1;2;3;47;47;93;52;42;24;0;0;0;0;0;0;9;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;53;53;7;48;58;76;32;29;2;25;29;51;0;1;0;0;0;0;26;258;7;26;27;27;1692811264;25267621888;30847062016;239390720;372076544;1455386624;726339584;23430787072;28886171648;85172224;88416256;520499200
43;29;2017;120893939;17226000;6671744;137000;367;279000;156265;185000;0;0;0;43;30;1;8625;0;0;0;0;0;43;5102;43;260;4310;28642;8348;12033;20943;7388;3345;35713;11592;5207;8176;3110;1;1;0;3;1;4;1;0;0;1;2;2;1;0;0;1;2;3;47;47;93;53;42;24;0;0;0;0;0;0;9;5;0;10;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;12;19;16;53;53;7;47;58;76;32;29;2;25;29;51;0;1;0;0;0;0;26;258;7;26;27;27;1692811264;25269272576;30845124608;230051840;372166656;1455386624;726339584;23431294976;28884234240;85172224;88416256;520126464
43;29;2017;117616057;15530000;6451430;370000;240;177000;85135;50000;0;0;0;43;34;1;8668;0;0;0;0;0;43;5114;43;261;5861;40531;8536;14382;27626;10564;3329;56136;10324;6883;8760;3498;1;1;0;4;1;4;1;0;0;1;2;2;1;0;0;2;2;3;47;47;93;52;42;24;0;0;0;0;0;0;9;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;13;19;17;53;53;7;48;58;76;32;29;2;25;29;51;0;1;0;0;0;0;27;259;7;27;27;27;1693601792;25269981184;30847205376;224059392;372166656;1459953664;726986752;23432011776;28886315008;73785344;88481792;520454144
43;29;2017;113323652;15253000;6190750;28000;125;38000;54501;11000;0;0;0;43;35;1;8711;0;0;0;0;0;43;5120;43;262;4600;29703;8818;15667;30033;9002;3372;35437;11090;6902;11214;3417;1;1;0;4;1;4;1;0;0;1;2;2;1;0;0;2;2;3;46;47;93;51;42;23;0;0;0;0;0;0;8;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;13;19;17;54;53;7;49;58;77;32;29;2;26;29;51;0;1;0;0;0;0;27;258;7;27;27;26;1696002048;25270865920;30846918656;236630016;372256768;1463271424;729530368;23432888320;28886028288;82382848;88645632;523153408
43;29;2017;115271408;14606000;6260237;44000;326;12000;157846;7000;0;0;0;43;40;1;8754;0;0;0;0;0;43;5129;43;263;4495;29593;8818;15667;30033;9002;3372;34507;11090;6902;8205;3417;1;1;0;4;1;4;1;0;0;1;2;2;1;0;0;2;2;3;46;47;93;51;42;23;0;0;0;0;0;0;8;5;0;9;8;5;0;0;0;0;0;0;4;3;1;0;2;4;9;16;3;13;19;17;54;53;7;49;58;77;32;29;2;26;29;51;0;1;0;0;0;0;27;258;7;27;27;26;1696002048;25266909184;30847700992;236630016;358461440;1463271424;729530368;23432888320;28886810624;82382848;88645632;523829248
43;29;2017;116606063;17369000;6336758;139000;482;233000;151538;72000;0;0;0;43;36;1;8797;0;0;0;0;0;43;5127;43;264;5037;37914;7620;13022;21801;6969;2760;45471;9278;6184;5535;2909;1;1;0;4;1;4;1;0;0;1;2;2;1;0;0;2;2;3;46;47;93;51;43;23;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;0;2;4;9;15;3;13;19;17;54;53;7;49;57;77;32;29;2;26;29;51;0;1;0;0;0;0;27;258;7;27;27;26;1696178176;25269776384;30847934464;239247360;367165440;1463787520;729628672;23428931584;28887044096;84860928;73445376;523124736
43;29;2017;117733131;16258000;6708665;154000;334;296000;68956;45000;0;0;0;43;35;1;8840;0;0;0;0;0;43;5142;43;265;5239;32533;9131;14878;23875;10428;3364;35909;11218;7261;10309;3690;1;1;0;4;1;4;1;0;0;1;2;2;1;0;0;2;2;3;46;47;93;51;42;23;0;0;0;0;0;0;9;5;0;9;8;4;0;0;0;0;0;0;4;3;1;0;2;4;9;15;3;13;19;17;54;53;7;49;58;77;33;29;2;26;29;52;0;1;0;0;0;0;27;258;7;27;27;26;1696014336;25270484992;30848221184;239190016;356356096;1463853056;729288704;23432278016;28887330816;84860928;71749632;523829248
43;29;2017;117475240;13253000;6761529;149000;186;22000;66120;11000;0;0;0;43;40;1;8883;0;0;0;0;0;43;5143;43;266;4331;30465;9131;14878;28824;10428;3364;37612;11218;7261;10882;3690;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;46;47;93;51;42;23;0;0;0;0;0;0;9;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;15;3;13;19;17;54;53;7;49;58;77;33;29;2;26;30;52;0;1;0;0;0;0;27;258;7;27;27;26;1696014336;25271652352;30848475136;239390720;369356800;1463853056;729288704;23433310208;28887584768;84860928;71749632;523735040
43;29;2017;117764650;16792000;6473183;328000;221;100000;99039;34000;0;0;0;43;31;1;8926;0;0;0;0;0;43;5147;43;267;6637;45658;8396;14724;24250;8809;3158;56448;9946;6846;10209;3148;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;46;47;93;51;42;23;0;0;0;0;0;0;9;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;15;3;13;19;17;54;53;7;49;58;77;33;29;2;26;29;52;0;1;0;0;0;0;27;258;6;27;27;26;1696059392;25271586816;30848475136;239456256;370884608;1463590912;729509888;23433551872;28887584768;84828160;87068672;523538432
43;29;2017;118398617;18308000;6298787;113000;327;88000;157062;80000;2;0;0;43;38;1;8969;0;2;0;0;0;43;5166;43;268;4266;30074;8645;11062;24949;8755;3396;31285;10897;5074;9697;3303;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;46;47;93;51;42;22;0;0;0;0;0;0;8;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;15;3;13;19;17;54;53;7;49;58;78;33;29;2;26;30;52;0;1;0;0;0;0;26;255;7;27;27;26;1688911872;25270935552;30846427136;239390720;372109312;1463963648;723648512;23431430144;28885536768;84795392;87900160;523833344
43;29;2017;118061604;17724000;6523150;102000;624;103000;297242;32000;1;0;0;43;39;1;9012;0;1;0;0;0;43;5154;43;269;4814;25818;8645;11062;15808;8755;3396;30277;7972;4009;6512;3303;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;46;47;93;51;42;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;15;3;13;19;16;54;53;7;49;58;78;33;29;2;26;30;52;0;1;0;0;0;0;26;255;7;27;27;26;1688911872;25251049472;30848303104;232267776;371994624;1463963648;723648512;23410208768;28887412736;84795392;87900160;508260352
43;29;2017;118698112;15363000;6848540;124000;947;278000;224731;160000;0;0;0;43;37;1;9055;0;0;0;0;0;43;5171;43;270;3739;33175;7439;7865;21223;8465;2630;41483;13785;3467;7500;2810;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;47;93;51;42;22;0;0;0;0;0;0;9;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;16;55;53;7;49;58;78;33;29;2;26;30;52;0;1;0;0;0;0;26;255;6;27;27;26;1692549120;25239781376;30848376832;226115584;372191232;1453801472;725594112;23401971712;28887441408;75902976;87834624;520081408
43;29;2017;119076384;15370000;6607982;401000;612;249000;176801;78000;0;0;0;43;42;1;9098;0;0;0;0;0;43;5166;43;271;7014;38261;10202;18599;27629;8465;4119;45341;11326;9532;10133;4182;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;47;93;51;42;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;55;53;7;49;58;78;34;30;2;26;30;52;0;1;0;0;0;0;26;255;6;27;27;27;1694875648;25241710592;30847823872;223137792;372068352;1461981184;727953408;23401971712;28886888448;82198528;87859200;520450048
43;29;2017;120445124;16027000;6251936;97000;254;172000;87876;57000;0;0;0;43;35;1;9141;0;0;0;0;0;44;5173;43;272;7014;38261;10202;18599;27629;10023;4119;45341;11326;6450;10133;4182;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;47;93;51;41;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;55;53;7;49;59;78;34;30;2;26;30;53;0;1;0;0;0;0;26;255;6;27;27;27;1694875648;25241710592;30847823872;223137792;372068352;1461981184;727953408;23444754432;28886888448;82198528;87797760;520450048
43;29;2017;121712469;18253000;6245143;58000;418;84000;50585;7000;0;0;0;43;39;1;9184;0;0;0;0;0;43;5183;43;273;7014;38261;10202;18599;27629;10023;4119;45341;9329;6450;10133;4182;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;47;93;51;41;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;55;53;7;49;59;78;34;30;2;26;30;53;0;1;0;0;0;0;26;255;6;27;27;27;1694875648;25241710592;30847823872;223137792;366067712;1461981184;727953408;23444754432;28886888448;82198528;87797760;520450048
43;29;2017;120095511;18637000;6298089;107000;390;113000;57599;16000;0;0;0;43;44;1;9227;0;0;0;0;0;43;5182;43;274;7014;38261;10202;18599;27629;10023;4119;45341;9329;6450;10133;4182;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;47;93;51;41;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;55;53;7;49;59;78;34;30;2;26;30;53;0;1;0;0;0;0;26;255;6;27;27;27;1694875648;25241710592;30847823872;223137792;366067712;1461981184;727953408;23444754432;28886888448;82198528;87797760;520450048
43;29;2017;120505582;16181000;6403322;95000;183;163000;55373;17000;0;0;0;43;49;1;9270;0;0;0;0;0;43;5181;43;275;4269;29261;7596;14216;25182;10023;4119;33444;9329;6450;9401;4182;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;45;46;94;50;41;22;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;55;54;6;50;59;78;34;30;2;26;29;53;0;1;0;0;0;0;26;257;6;27;26;27;1695744000;25284501504;30847729664;239161344;366067712;1461981184;727953408;23444754432;28886794240;82198528;87797760;524357632
43;29;2017;120789758;15168000;6844877;330000;163;13000;62735;8000;0;0;0;43;48;1;9313;0;0;0;0;0;43;5169;43;276;4269;29261;7596;14216;28438;8708;2981;40750;8477;6721;11267;3325;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;50;42;21;0;0;0;0;0;0;8;5;0;9;8;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;56;54;6;50;58;79;34;30;2;26;29;53;0;1;0;0;0;0;27;257;6;27;26;27;1695744000;25284063232;30848339968;239161344;370065408;1464516608;728522752;23446503424;28886794240;84422656;85372928;524062720
43;29;2017;118485104;15691000;6721635;386000;171;47000;94062;22000;0;0;0;43;31;1;9356;0;0;0;0;0;43;5171;43;277;3856;28984;8625;14849;23950;8391;3504;54511;16828;7442;10191;3247;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;50;42;21;0;0;0;0;0;0;8;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;56;54;6;50;58;79;34;30;2;27;30;53;0;1;0;0;0;0;27;258;6;27;26;27;1695719424;25284173824;30848372736;239104000;371564544;1464434688;728670208;23446523904;28887404544;84393984;86941696;523997184
43;29;2017;118533512;13317000;6517744;59000;339;42000;198463;55000;0;0;0;43;40;1;9399;0;0;0;0;0;43;5193;43;278;6083;34628;8370;13525;26673;8635;3225;37588;10017;6802;10344;2959;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;50;41;21;0;0;0;0;0;0;8;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;20;17;56;54;6;50;59;79;34;30;2;27;30;54;0;1;0;0;0;0;26;258;6;27;26;27;1690066944;25279250432;30848503808;239259648;372375552;1464836096;722563072;23446523904;28887568384;84361216;88006656;524353536
43;29;2017;119666658;17203000;6780773;136000;680;154000;260578;94000;0;0;0;43;48;1;9442;0;0;0;0;0;43;5177;43;279;6080;31696;11177;12607;15119;7686;4668;43609;15210;5582;6280;4359;1;1;0;4;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;50;41;21;0;0;0;0;0;0;8;5;0;9;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;20;17;56;54;6;50;59;79;34;30;2;27;30;54;0;1;0;0;0;0;26;258;7;27;26;27;1692426240;25277190144;30848090112;239128576;372518912;1464524800;724922368;23437570048;28887154688;84295680;87744512;523698176
43;29;2017;123266045;18493000;6629170;106000;505;399000;96638;152000;0;0;0;43;37;1;9485;0;0;0;0;0;43;5183;43;280;4109;26081;7291;12298;20898;9403;2196;32384;9799;5804;8299;2975;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;51;42;21;0;0;0;0;0;0;8;5;0;10;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;12;19;17;56;54;6;49;58;79;34;30;2;26;30;54;0;1;0;0;0;0;27;259;7;27;26;27;1693229056;25277194240;30848217088;231034880;372736000;1461010432;725864448;23423619072;28887281664;77537280;87793664;520671232
43;29;2017;124093218;19969000;6278317;181000;177;77000;78876;23000;0;0;0;43;41;1;9528;0;0;0;0;0;43;5188;43;281;6136;39592;11309;19051;29039;10372;4179;56591;16272;11132;10769;4377;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;44;46;94;50;42;21;0;0;0;0;0;0;8;5;0;10;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;12;20;17;56;54;6;50;58;79;34;30;2;26;30;54;0;1;0;0;0;0;27;259;7;27;26;27;1693294592;25279209472;30848217088;224952320;372568064;1461387264;727650304;23441776640;28887281664;68849664;87830528;520736768
43;29;2017;121258456;17920000;6205103;31000;183;36000;76591;12000;0;0;0;43;40;1;9571;0;0;0;0;0;43;5186;43;282;5118;33347;8488;13994;27592;9185;3739;38014;10511;6705;10940;3085;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;43;46;94;50;42;21;0;0;0;0;0;0;8;5;0;10;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;20;17;57;54;6;50;58;79;35;30;2;27;30;54;0;1;0;0;0;0;27;259;7;27;26;27;1695563776;25278341120;30845362176;236756992;372523008;1463656448;728215552;23434682368;28884422656;81780736;87539712;523051008
43;29;2017;117181857;18694000;6221035;62000;326;140000;94955;48000;0;0;0;43;43;1;9614;0;0;0;0;0;43;5194;43;283;6360;34130;10581;15025;25686;8842;2899;51168;15988;7170;9268;3831;1;1;0;5;1;4;1;0;0;1;2;3;1;0;0;2;2;3;43;46;94;50;42;21;0;0;0;0;0;0;8;5;0;10;7;4;0;0;0;0;0;0;4;3;1;1;2;4;9;16;3;13;19;17;57;54;6;50;58;79;35;30;2;27;30;54;0;1;0;0;0;0;27;260;7;27;27;27;1695629312;25264463872;30845362176;236625920;372469760;1464029184;728281088;23432933376;28884422656;83623936;87502848;523354112
