DESTINATION;COMMERCIAL FLAG;CITY;COUNTRY;FLIGH DIRECTION;FLIGHT TYPE;DATE;DATE YEAR;DATE HALF YEAR;DATE YEAR QUARTER;DATE YEAR MONTH;NBR OF PASSENGERS;CARGO WEIGHT;NBR OF FLIGHTS;SEAT CAPACITY
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;0;0;1;159
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;0;0;1;159
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;11633;0;139;15138
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;11192;0;139;15138
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;13133;0;144;16958
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;13031;0;143;16778
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;11282;0;142;16322
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;12679;0;142;16321
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;12503;0;139;16044
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;12313;0;139;16044
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.11.01;2009;2009H2;2009Q4;200911;10014;0;125;15420
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.11.01;2009;2009H2;2009Q4;200911;10071;0;125;15420
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;8944;0;114;14018
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;0;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;10309;0;114;14018
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;0;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;9722;0;107;14371
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;7444;0;106;14238
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;0;0;1;72
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;74;0;1;74
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;6966;0;87;11465
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;7092;0;87;11465
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;10604;0;108;14847
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;10473;0;108;14787
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;67;0;1;72
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;70;0;2;252
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;8775;0;80;12346
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;9071;0;80;12346
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;10361;0;93;13759
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;0;0;1;164
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;0;0;1;170
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;10146;0;93;13759
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;9667;80;86;13182
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;8926;0;86;13182
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;9757;0;88;13218
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;9099;0;88;13228
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;10790;0;89;13474
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;11041;16;89;13474
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;10032;0;86;13098
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;9513;0;87;13263
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;580;0;4;657
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;610;0;4;657
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;10147;0;93;14259
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;10373;0;93;14265
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;8700;0;84;12404
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;8823;0;84;12404
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;8333;0;85;12475
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;8878;0;85;12465
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;8155;522;79;12078
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;6894;1794;79;12052
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;0;0;1;0
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;137;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;6561;4583;67;9748
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;137;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;6403;1464;67;9748
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;87;0;1;100
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;10271;4014;99;14552
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;10272;552;100;14732
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;85;0;1;100
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;222;0;2;330
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;222;0;2;330
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;10408;512;97;14330
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;10173;1961;97;14338
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;10741;4322;101;14706
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;10435;683;101;14710
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;165;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;167;0;1;180
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;156;0;1;200
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;10558;634;103;15011
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;10039;1292;103;14971
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;165;0;1;200
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;10514;3112;102;14784
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;10031;176;102;14804
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Non Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;53;0;1;159
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;12179;390;104;15092
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;12121;847;104;15071
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Non Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;53;0;1;162
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;11058;173;101;14356
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;10446;1934;100;14251
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;11087;277;101;14691
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;11122;2922;101;14699
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;8290;236;87;12409
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;8928;2520;86;12235
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;9385;2268;81;11960
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;7983;504;81;12032
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;6040;3754;61;8981
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;7389;73;62;9165
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;3321;91;33;5769
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;3563;565;32;5589
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;7618;827;65;11128
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;7701;5675;64;10948
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;8586;3318;64;11098
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;8878;1355;65;11278
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;8414;2391;65;11052
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;8438;2676;65;11045
Rome/Fiumicino;Commercial;Rome;Italy;Outgoing;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;7982;5575;61;10280
Rome/Fiumicino;Commercial;Rome;Italy;Incoming;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;7457;2558;61;10302
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;100;0;1;100
Torino;Commercial;Torino;Italy;Incoming;Non Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;0;0;1;156
Torino;Commercial;Torino;Italy;Incoming;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;1;153
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;1;153
Torino;Commercial;Torino;Italy;Incoming;Non Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;69;0;1;100
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;0;0;1;0
Torino;Commercial;Torino;Italy;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;0;0;1;100
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;50;0;1;108
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;0;0;1;0
Torino;Commercial;Torino;Italy;Outgoing;Non Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;0;100;1;0
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;203;0;3;405
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;230;0;3;405
Treviso;Commercial;Treviso;Italy;Outgoing;Non Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;0;0;1;30
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1381;0;13;1755
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1071;0;13;1755
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1301;0;13;1755
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1080;0;13;1755
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1337;0;13;1760
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1072;0;13;1760
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1373;0;13;1811
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1514;0;13;1811
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1676;0;14;2072
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1455;0;14;2072
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;1319;0;12;1788
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;995;0;12;1788
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;520;0;4;720
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;531;0;4;720
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1808;0;13;2340
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1887;0;13;2340
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;932;0;10;1800
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;1370;0;10;1800
Treviso;Commercial;Treviso;Italy;Incoming;Non Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;0;0;1;180
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;381;0;10;1596
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;1061;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;776;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;308;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;193;0;7;1260
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;870;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;484;0;10;1800
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;954;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;639;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;1013;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1179;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1210;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;1876;0;13;2340
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;1839;0;13;2340
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1064;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1042;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1263;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1328;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;1231;8499;9;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;1233;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;1367;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;1267;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;1244;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;1220;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1228;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1247;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.11.01;2009;2009H2;2009Q4;200911;1071;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.11.01;2009;2009H2;2009Q4;200911;1023;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;1266;0;10;1800
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;1429;0;10;1800
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;929;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;1154;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;1049;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;1041;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;1259;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;1224;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;0;0;1;50
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;1517;0;11;1980
Treviso;Commercial;Treviso;Italy;Outgoing;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;28;0;1;50
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;1296;0;11;1980
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;1009;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;1089;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;1141;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;1307;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;1167;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;1226;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1366;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1327;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1223;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1193;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;1068;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;1123;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;1026;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;1032;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;1087;0;9;1620
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;1180;0;9;1620
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;999;0;8;1440
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;699;0;8;1440
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;342;0;3;540
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;361;0;3;540
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;143;0;3;567
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;244;0;3;567
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1284;0;12;2268
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1314;0;12;2268
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1373;0;14;2646
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1398;0;14;2646
Treviso;Commercial;Treviso;Italy;Outgoing;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;1373;0;13;2457
Treviso;Commercial;Treviso;Italy;Incoming;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;1381;0;13;2457
Trieszt;Commercial;Triest;Italy;Outgoing;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;357;0;7;1043
Trieszt;Commercial;Triest;Italy;Incoming;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;217;0;7;1043
Trieszt;Commercial;Triest;Italy;Incoming;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;452;0;9;1341
Trieszt;Commercial;Triest;Italy;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;470;0;9;1341
Trieszt;Commercial;Triest;Italy;Incoming;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;482;0;9;1341
Trieszt;Commercial;Triest;Italy;Outgoing;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;501;0;9;1341
Trieszt;Commercial;Triest;Italy;Incoming;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;256;0;6;894
Trieszt;Commercial;Triest;Italy;Outgoing;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;236;0;6;894
Trieszt;Commercial;Triest;Italy;Incoming;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;0;0;1;180
Trieszt;Commercial;Triest;Italy;Incoming;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;274;0;2;340
