@relation flights

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric

@data
17211,170,24940,12,4,15049,159,24130,1,1,13238,136,19856,2,1,20715,201,29484,3,1,21025,198,29328,4,2,21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,0
15049,159,24130,1,1,13238,136,19856,2,1,20715,201,29484,3,1,21025,198,29328,4,2,21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,0
13238,136,19856,2,1,20715,201,29484,3,1,21025,198,29328,4,2,21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,13429,123,18146,1,1,0
20715,201,29484,3,1,21025,198,29328,4,2,21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,13429,123,18146,1,1,6884,65,11358,2,1,0
21025,198,29328,4,2,21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,13429,123,18146,1,1,6884,65,11358,2,1,15319,129,22076,3,1,1
21508,204,29776,5,2,20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,13429,123,18146,1,1,6884,65,11358,2,1,15319,129,22076,3,1,17464,129,22376,4,2,1
20918,208,30382,6,2,20545,204,29588,7,3,24406,210,30484,8,3,21504,201,28607,9,3,22209,202,29390,10,4,17218,173,24644,11,4,17368,162,23992,12,4,13429,123,18146,1,1,6884,65,11358,2,1,15319,129,22076,3,1,17464,129,22376,4,2,16852,130,22097,5,2,1
1051,8,1440,7,3,3695,26,4680,8,3,2302,20,3600,9,3,1442,19,3216,10,4,1084,18,3240,11,4,1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,1
3695,26,4680,8,3,2302,20,3600,9,3,1442,19,3216,10,4,1084,18,3240,11,4,1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,1
2302,20,3600,9,3,1442,19,3216,10,4,1084,18,3240,11,4,1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,0
1442,19,3216,10,4,1084,18,3240,11,4,1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,0
1084,18,3240,11,4,1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,0
1063,15,2700,12,4,1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,1
1438,19,3420,1,1,1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,0
1652,16,2880,2,1,2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,0
2389,18,3240,3,1,3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,1
3715,26,4680,4,2,2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,1
2106,18,3240,5,2,2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,0
2591,18,3240,6,2,2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,1
2464,17,2880,7,3,2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,1
2634,18,3240,8,3,2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,1
2464,18,3240,9,3,2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,0
2475,18,3240,10,4,2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,2416,18,3240,9,3,0
2094,16,2880,11,4,2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,2416,18,3240,9,3,2191,16,2880,10,4,0
2695,20,3600,12,4,2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,2416,18,3240,9,3,2191,16,2880,10,4,2058,16,2880,11,4,0
2083,18,3240,1,1,2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,2416,18,3240,9,3,2191,16,2880,10,4,2058,16,2880,11,4,2267,18,3240,12,4,0
2090,16,2880,2,1,2483,18,3240,3,1,2841,24,4060,4,2,2098,18,3240,5,2,2448,18,3240,6,2,2393,16,2880,7,3,2693,18,3240,8,3,2416,18,3240,9,3,2191,16,2880,10,4,2058,16,2880,11,4,2267,18,3240,12,4,1698,16,2880,1,1,0
3275,80,5870,1,1,3865,74,5820,2,1,3935,80,5820,3,1,2903,92,4824,4,2,3101,106,5506,5,2,3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,0
3865,74,5820,2,1,3935,80,5820,3,1,2903,92,4824,4,2,3101,106,5506,5,2,3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,0
3935,80,5820,3,1,2903,92,4824,4,2,3101,106,5506,5,2,3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,1
2903,92,4824,4,2,3101,106,5506,5,2,3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,1
3101,106,5506,5,2,3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,1
3082,99,5287,6,2,3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,1
3479,104,5302,7,3,3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,1
3873,108,5696,8,3,3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,1
3446,100,5034,9,3,3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,1
3577,106,5300,10,4,3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,0
3138,104,5200,11,4,2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,0
2676,92,4600,12,4,2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,0
2759,101,5174,1,1,2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,0
2637,97,4912,2,1,3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,0
3237,103,5218,3,1,3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,0
3543,102,6510,4,2,3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,1
3629,106,5524,5,2,3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,1
3387,101,5050,6,2,3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,3610,104,5469,5,2,1
3849,108,5400,7,3,3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,3610,104,5469,5,2,3282,102,5100,6,2,1
3574,104,5200,8,3,3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,3610,104,5469,5,2,3282,102,5100,6,2,3997,108,5400,7,3,1
3746,102,5100,9,3,3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,3610,104,5469,5,2,3282,102,5100,6,2,3997,108,5400,7,3,4217,104,5200,8,3,1
3298,102,5100,10,4,2916,90,4500,11,4,2498,85,4250,12,4,2167,82,4100,1,1,2014,78,3900,2,1,2291,88,4518,3,1,3870,102,5100,4,2,3610,104,5469,5,2,3282,102,5100,6,2,3997,108,5400,7,3,4217,104,5200,8,3,4063,104,5200,9,3,0
852,46,2300,12,4,1098,55,2750,1,1,1156,53,2679,2,1,976,50,2529,3,1,1207,55,2750,4,2,1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,0
1098,55,2750,1,1,1156,53,2679,2,1,976,50,2529,3,1,1207,55,2750,4,2,1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,0
1156,53,2679,2,1,976,50,2529,3,1,1207,55,2750,4,2,1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,0
976,50,2529,3,1,1207,55,2750,4,2,1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,0
1207,55,2750,4,2,1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1
1800,66,3300,5,2,2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,1
2028,76,3800,6,2,2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,1
2264,82,4100,7,3,2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,1
2445,82,4100,8,3,2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1
2196,75,3700,9,3,1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,1
1979,72,3600,10,4,1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,2160,68,3400,9,3,1
1303,54,2960,11,4,852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,2160,68,3400,9,3,2028,70,3500,10,4,0
852,42,2100,12,4,1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,2160,68,3400,9,3,2028,70,3500,10,4,1549,56,2900,11,4,0
1095,44,2460,1,1,581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,2160,68,3400,9,3,2028,70,3500,10,4,1549,56,2900,11,4,1507,56,2800,12,4,0
581,22,1100,2,1,796,30,1500,3,1,1608,58,2900,4,2,2196,70,3714,5,2,2104,68,3400,6,2,2194,72,3600,7,3,1866,64,3200,8,3,2160,68,3400,9,3,2028,70,3500,10,4,1549,56,2900,11,4,1507,56,2800,12,4,1469,58,2900,1,1,0
917,18,1746,1,1,2271,32,3233,2,1,2732,36,3496,3,1,2590,34,3303,4,2,2471,36,3505,5,2,2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,0
2271,32,3233,2,1,2732,36,3496,3,1,2590,34,3303,4,2,2471,36,3505,5,2,2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,1
2732,36,3496,3,1,2590,34,3303,4,2,2471,36,3505,5,2,2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,1
2590,34,3303,4,2,2471,36,3505,5,2,2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,1
2471,36,3505,5,2,2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,1
2250,36,3398,6,2,2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,1
2890,36,3498,7,3,2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,1
2662,34,3302,8,3,2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,1
2429,37,3687,9,3,2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,0
2101,32,3113,10,4,1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,0
1593,33,3104,11,4,1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,0
1981,33,3201,12,4,1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,0
1702,34,3298,1,1,2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,0
2128,32,3104,2,1,2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,0
2161,34,3298,3,1,2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,0
2785,35,3439,4,2,3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,1
3006,36,3492,5,2,2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,1
2595,35,3298,6,2,3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,1
3006,36,3492,7,3,3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,1
3068,36,3492,8,3,2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,1
2500,34,3298,9,3,2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,0
2559,34,3298,10,4,2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,0
2207,36,3492,11,4,2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,0
2150,34,3298,12,4,1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,0
1553,30,2910,1,1,1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,0
1572,23,2134,2,1,2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,0
2026,28,2716,3,1,2798,34,3298,4,2,2727,36,3492,5,2,2763,34,3298,6,2,3025,34,3298,7,3,3224,36,3492,8,3,2605,34,3298,9,3,2832,37,3492,10,4,2049,34,3298,11,4,2344,37,3492,12,4,1506,28,2716,1,1,1463,27,2328,2,1,0
